MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,3,INSWORD,0,-SUBTRAIN,0,0,1168,1168,72.06,66.69,32783,4248,8464,2442,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,3,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,70.36,66.51,32011,5229,8255,1753,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,3,INSWORD,-8,-SUBTRAIN,0,0,1168,1168,68.88,65.94,31335,6122,8038,1337,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,4,INSWORD,0,-SUBTRAIN,0,0,1168,1168,72.01,67.62,32759,4511,8225,1994,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,4,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,70.36,67.04,32010,5447,8038,1510,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,4,INSWORD,-8,-SUBTRAIN,0,0,1168,1168,68.68,66.17,31246,6420,7829,1144,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,5,INSWORD,0,-SUBTRAIN,0,0,1168,1168,71.69,67.92,32617,4778,8100,1717,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,5,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,70.16,67.25,31919,5688,7888,1325,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,5,INSWORD,-8,-SUBTRAIN,0,0,1168,1168,68.55,66.26,31186,6630,7679,1042,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,6,INSWORD,0,-SUBTRAIN,0,0,1168,1168,71.26,67.96,32420,5056,8019,1501,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,6,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,69.79,67.18,31752,5951,7792,1189,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,6,INSWORD,-8,-SUBTRAIN,0,0,1168,1168,68.16,66.06,31011,6902,7582,956,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,7,INSWORD,0,-SUBTRAIN,0,0,1168,1168,70.63,67.66,32135,5436,7924,1355,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,7,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,69.31,66.88,31531,6252,7712,1103,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,7,INSWORD,-8,-SUBTRAIN,0,0,1165,1165,67.79,65.81,30771,7136,7482,901,45389
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,8,INSWORD,0,-SUBTRAIN,0,0,1168,1168,69.93,67.14,31813,5837,7845,1268,45495
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,8,INSWORD,-4,-SUBTRAIN,0,0,1167,1167,68.77,66.49,31259,6580,7617,1034,45456
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,8,INSWORD,-8,-SUBTRAIN,0,0,1165,1165,67.19,65.35,30496,7441,7452,835,45389
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,9,INSWORD,0,-SUBTRAIN,0,0,1167,1167,69.21,66.65,31460,6178,7818,1162,45456
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,9,INSWORD,-4,-SUBTRAIN,0,0,1165,1165,68.07,65.91,30896,6898,7595,978,45389
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,9,INSWORD,-8,-SUBTRAIN,0,0,1163,1163,66.47,64.74,30089,7772,7409,779,45270
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,10,INSWORD,0,-SUBTRAIN,0,0,1165,1165,68.42,66.01,31053,6547,7789,1093,45389
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,10,INSWORD,-4,-SUBTRAIN,0,0,1165,1165,67.13,65.16,30471,7289,7629,897,45389
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,10,INSWORD,-8,-SUBTRAIN,0,0,1160,1160,65.66,64.07,29604,8077,7409,715,45090
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,11,INSWORD,0,-SUBTRAIN,0,0,1165,1165,67.44,65.18,30611,6917,7861,1028,45389
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,11,INSWORD,-4,-SUBTRAIN,0,0,1160,1160,66.23,64.37,29865,7637,7588,839,45090
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,11,INSWORD,-8,-SUBTRAIN,0,0,1160,1160,64.78,63.25,29210,8463,7417,691,45090
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,12,INSWORD,0,-SUBTRAIN,0,0,1163,1163,66.54,64.44,30138,7321,7833,953,45292
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,12,INSWORD,-4,-SUBTRAIN,0,0,1160,1160,65.24,63.51,29417,8048,7625,779,45090
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,12,INSWORD,-8,-SUBTRAIN,0,0,1159,1159,63.86,62.39,28764,8870,7409,660,45043
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,13,INSWORD,0,-SUBTRAIN,0,0,1161,1161,65.62,63.64,29629,7677,7849,893,45155
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,13,INSWORD,-4,-SUBTRAIN,0,0,1160,1160,64.38,62.73,29027,8453,7610,742,45090
MFC,A,D,Z,Init20,hmm84,TBVAL,5000,ROVAL,100,GRAMMARSCALE,13,INSWORD,-8,-SUBTRAIN,0,0,1156,1156,63,61.59,28287,9253,7358,635,44898
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,0,INSWORD,0,-SUBTRAIN,0,0,1168,1168,73.56,61.35,33467,3646,8382,5556,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,0,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,72.24,64.46,32864,4486,8145,3537,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,0,INSWORD,-8,-SUBTRAIN,0,0,1168,1168,70.98,65.96,32293,5312,7890,2283,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,1,INSWORD,0,-SUBTRAIN,0,0,1168,1168,74.43,66.5,33864,3813,7818,3611,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,1,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,72.56,67.51,33009,4876,7610,2295,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,1,INSWORD,-8,-SUBTRAIN,0,0,1168,1168,71.04,67.66,32320,5794,7381,1539,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,2,INSWORD,0,-SUBTRAIN,0,0,1168,1168,75.62,69.81,34402,3708,7385,2644,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,2,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,73.9,70.06,33621,4696,7178,1747,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,2,INSWORD,-8,-SUBTRAIN,0,0,1168,1168,72.04,69.33,32774,5717,7004,1231,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,3,INSWORD,0,-SUBTRAIN,0,0,1168,1168,75.83,71.35,34497,3842,7156,2035,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,3,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,74.18,71.09,33746,4766,6983,1404,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,3,INSWORD,-8,-SUBTRAIN,0,0,1168,1168,72.63,70.35,33043,5629,6823,1039,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,4,INSWORD,0,-SUBTRAIN,0,0,1168,1168,75.7,72.05,34438,4072,6985,1660,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,4,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,74.07,71.46,33699,4979,6817,1189,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,4,INSWORD,-8,-SUBTRAIN,0,0,1168,1168,72.45,70.46,32962,5873,6660,907,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,5,INSWORD,0,-SUBTRAIN,0,0,1168,1168,75.33,72.24,34271,4344,6880,1407,45495
MFC,A,D,Z,Init20,hmm164,TBVAL,5000,ROVAL,100,GRAMMARSCALE,5,INSWORD,-4,-SUBTRAIN,0,0,1168,1168,73.82,71.48,33586,5187,6722,1067,45495
